y1,x1_COBYQA,x1_UOBYQA,y2,x2_COBYQA,x2_UOBYQA,y3,x3_COBYQA,x3_UOBYQA,y4,x4_COBYQA,x4_UOBYQA,y5,x5_COBYQA,x5_UOBYQA,y6,x6_COBYQA,x6_UOBYQA,y7,x7_COBYQA,x7_UOBYQA,y8,x8_COBYQA,x8_UOBYQA,y9,x9_COBYQA,x9_UOBYQA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0
0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0
0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0
0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0
0.1875,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.0
0.1875,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.17932369944456192,0.1875,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.0
0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.17932369944456192,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0
0.25,0.0,1.5551272711803932,0.25,0.0,0.5017286394993423,0.25,0.0,0.3422719578303156,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0
0.3125,0.0,1.5551272711803932,0.3125,0.0,0.5017286394993423,0.3125,0.0,0.3422719578303156,0.3125,0.0,0.0,0.3125,0.0,0.0,0.3125,0.0,0.0,0.3125,0.0,0.0,0.3125,0.0,0.0,0.3125,0.0,0.0
0.3125,0.0,2.0203814999980207,0.3125,0.0,0.6821252352066579,0.3125,0.0,0.4551013651385643,0.3125,0.0,0.18481887580190245,0.3125,0.0,0.0,0.3125,0.0,0.0,0.3125,0.0,0.0,0.3125,0.0,0.0,0.3125,0.0,0.0
0.375,0.0,2.0203814999980207,0.375,0.0,0.6821252352066579,0.375,0.0,0.4551013651385643,0.375,0.0,0.18481887580190245,0.375,0.0,0.0,0.375,0.0,0.0,0.375,0.0,0.0,0.375,0.0,0.0,0.375,0.0,0.0
0.375,0.0,2.07120695049242,0.375,0.0,0.7056694636766677,0.375,0.0,0.5287590790730695,0.375,0.0,0.2647912906146104,0.375,0.0,0.011611290370288642,0.375,0.0,0.0,0.375,0.0,0.0,0.375,0.0,0.0,0.375,0.0,0.0
0.4375,0.0,2.07120695049242,0.4375,0.0,0.7056694636766677,0.4375,0.0,0.5287590790730695,0.4375,0.0,0.2647912906146104,0.4375,0.0,0.011611290370288642,0.4375,0.0,0.0,0.4375,0.0,0.0,0.4375,0.0,0.0,0.4375,0.0,0.0
0.4375,0.0,2.1255308820838588,0.4375,0.0,0.7810276396272586,0.4375,0.0,0.7325452305674587,0.4375,0.0,0.3120803089310151,0.4375,0.0,0.3125778793657498,0.4375,0.0,0.0,0.4375,0.0,0.0,0.4375,0.3208221576611932,0.0,0.4375,0.6027414975201911,0.0
0.5,0.0,2.1255308820838588,0.5,0.0,0.7810276396272586,0.5,0.0,0.7325452305674587,0.5,0.0,0.3120803089310151,0.5,0.0,0.3125778793657498,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.3208221576611932,0.0,0.5,0.6027414975201911,0.0
0.5,0.0,2.255559285271647,0.5,0.0,1.0854878990652819,0.5,0.0,0.8383708822469844,0.5,0.0,0.5616624129973271,0.5,0.0,0.7255654524650174,0.5,0.14301250323389722,0.0,0.5,0.3363120130500182,0.0,0.5,0.5859259031214906,0.0,0.5,0.6863601721800539,0.0
0.5625,0.0,2.255559285271647,0.5625,0.0,1.0854878990652819,0.5625,0.0,0.8383708822469844,0.5625,0.0,0.5616624129973271,0.5625,0.0,0.7255654524650174,0.5625,0.14301250323389722,0.0,0.5625,0.3363120130500182,0.0,0.5625,0.5859259031214906,0.0,0.5625,0.6863601721800539,0.0
0.5625,0.0,2.2632483127273413,0.5625,0.0,1.877577897104668,0.5625,0.0,1.0329194370812724,0.5625,0.0,0.6068426553214524,0.5625,0.0,0.927559436244412,0.5625,0.9947570080119438,0.22036794103105753,0.5625,1.7454559018443756,0.17884431913083432,0.5625,1.6452124436802933,0.0,0.5625,1.6877516918404512,0.0221572580447925
0.625,0.0,2.2632483127273413,0.625,0.0,1.877577897104668,0.625,0.0,1.0329194370812724,0.625,0.0,0.6068426553214524,0.625,0.0,0.927559436244412,0.625,0.9947570080119438,0.22036794103105753,0.625,1.7454559018443756,0.17884431913083432,0.625,1.6452124436802933,0.0,0.625,1.6877516918404512,0.0221572580447925
0.625,0.0,2.273699814391163,0.625,0.0,2.019365324866931,0.625,0.0,1.230365075740844,0.625,0.0,0.8947627388649699,0.625,0.0,1.0194750558870351,0.625,1.666521700377531,0.5924961734065637,0.625,1.8642733508102525,0.1875043927953051,0.625,1.9967230967623106,0.06934531840877009,0.625,2.047412942474782,1.0076195328683089
0.6875,0.0,2.273699814391163,0.6875,0.0,2.019365324866931,0.6875,0.0,1.230365075740844,0.6875,0.0,0.8947627388649699,0.6875,0.0,1.0194750558870351,0.6875,1.666521700377531,0.5924961734065637,0.6875,1.8642733508102525,0.1875043927953051,0.6875,1.9967230967623106,0.06934531840877009,0.6875,2.047412942474782,1.0076195328683089
0.6875,0.0,2.274261661257048,0.6875,0.0,2.0688533202500152,0.6875,0.0,1.3446728748581511,0.6875,0.0,0.9523402591623525,0.6875,0.6236948952098708,1.1661504280739856,0.6875,1.7155378028423827,1.049392379659614,0.6875,2.2459231373144473,1.0341482224118457,0.6875,3.6981549639475806,1.0349156722867368,0.6875,7.483815777264256,1.0486211150476734
0.75,0.0,2.274261661257048,0.75,0.0,2.0688533202500152,0.75,0.0,1.3446728748581511,0.75,0.0,0.9523402591623525,0.75,0.6236948952098708,1.1661504280739856,0.75,1.7155378028423827,1.049392379659614,0.75,2.2459231373144473,1.0341482224118457,0.75,3.6981549639475806,1.0349156722867368,0.75,7.483815777264256,1.0486211150476734
0.75,0.0,2.656169451213576,0.75,0.0,2.1030538840566404,0.75,0.0,1.9565607387351027,0.75,0.9786263492074331,1.27088048929697,0.75,0.7300689211417759,1.298204037044131,0.75,6.8538293518571045,1.3084681610060116,0.75,7.098032082960526,1.2969124157456875,0.75,7.315904307259593,1.296887754170838,0.75,14.967631554528513,1.2115891099729408
0.8125,0.0,2.656169451213576,0.8125,0.0,2.1030538840566404,0.8125,0.0,1.9565607387351027,0.8125,0.9786263492074331,1.27088048929697,0.8125,0.7300689211417759,1.298204037044131,0.8125,6.8538293518571045,1.3084681610060116,0.8125,7.098032082960526,1.2969124157456875,0.8125,7.315904307259593,1.296887754170838,0.8125,14.967631554528513,1.2115891099729408
0.8125,0.6357306730031341,2.656169451213576,0.8125,0.3029271329573064,2.390885467285629,0.8125,0.0,2.120357787165483,0.8125,1.565057663318289,1.2780426182976226,0.8125,1.7042435663298092,1.4970942209517295,0.8125,13.707658703714209,1.602376049981218,0.8125,14.196064165921053,1.6253648547817932,0.8125,14.631808614519185,1.3688673178459179,0.8125,14.967631554528513,1.6513726566921683
0.875,0.6357306730031341,2.656169451213576,0.875,0.3029271329573064,2.390885467285629,0.875,0.0,2.120357787165483,0.875,1.565057663318289,1.2780426182976226,0.875,1.7042435663298092,1.4970942209517295,0.875,13.707658703714209,1.602376049981218,0.875,14.196064165921053,1.6253648547817932,0.875,14.631808614519185,1.3688673178459179,0.875,14.967631554528513,1.6513726566921683
0.875,0.9098021910284219,2.886951748555188,0.875,1.1831640249315105,2.8829973892975262,0.875,1.443962184818086,2.920382831936632,0.875,5.992466327314593,2.5755638027189067,0.875,6.574908836057233,2.3607473437778905,0.875,13.707658703714209,2.2453729398838926,0.875,14.196064165921053,1.979955618117143,0.875,14.631808614519185,1.8751658364504182,0.875,14.967631554528513,2.1470538774733163
0.9375,0.9098021910284219,2.886951748555188,0.9375,1.1831640249315105,2.8829973892975262,0.9375,1.443962184818086,2.920382831936632,0.9375,5.992466327314593,2.5755638027189067,0.9375,6.574908836057233,2.3607473437778905,0.9375,13.707658703714209,2.2453729398838926,0.9375,14.196064165921053,1.979955618117143,0.9375,14.631808614519185,1.8751658364504182,0.9375,14.967631554528513,2.1470538774733163
0.9375,4.369233809665719,3.011227255423254,0.9375,4.415037499278844,3.011972641666076,0.9375,4.523561956057013,2.962937905778455,0.9375,11.984932654629185,2.803669875249748,0.9375,13.149817672114466,2.716207033999409,0.9375,13.707658703714209,2.4677087213234956,0.9375,14.196064165921053,2.3234953900343225,0.9375,14.631808614519185,2.2157780434899204,0.9375,14.967631554528513,2.2262516167920827
1.0,4.369233809665719,3.011227255423254,1.0,4.415037499278844,3.011972641666076,1.0,4.523561956057013,2.962937905778455,1.0,11.984932654629185,2.803669875249748,1.0,13.149817672114466,2.716207033999409,1.0,13.707658703714209,2.4677087213234956,1.0,14.196064165921053,2.3234953900343225,1.0,14.631808614519185,2.2157780434899204,1.0,14.967631554528513,2.2262516167920827
1.0,8.738467619331438,8.738467619331438,1.0,8.830074998557688,8.830074998557688,1.0,9.047123912114026,9.047123912114026,1.0,11.984932654629185,11.984932654629185,1.0,13.149817672114466,13.149817672114466,1.0,13.707658703714209,13.707658703714209,1.0,14.196064165921053,14.196064165921053,1.0,14.631808614519185,14.631808614519185,1.0,14.967631554528513,14.967631554528513
